"ID","age","workclass","fnlwgt","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country"
"00411077",90,,256514,"Widowed",,"Other-relative","White","Female",991,0,10,"United-States"
"00411177",25,"Private",186294,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,50,"United-States"
"00411277",43,"Private",188786,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,45,"United-States"
"00411377",38,"State-gov",31352,"Divorced","Protective-serv","Unmarried","Amer-Indian-Eskimo","Female",0,0,40,"United-States"
"00411477",22,"Private",197613,"Never-married","Other-service","Not-in-family","White","Female",0,0,30,"United-States"
"00411577",33,"Local-gov",161942,"Never-married","Adm-clerical","Not-in-family","White","Female",1055,0,40,"United-States"
"00411677",34,"Private",275438,"Married-civ-spouse","Prof-specialty","Husband","White","Male",5178,0,40,"United-States"
"00411777",65,"Private",361721,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,20,"United-States"
"00411877",50,"Private",144968,"Never-married","Tech-support","Own-child","White","Male",0,0,15,"United-States"
"00411977",29,"Private",190539,"Never-married","Sales","Not-in-family","White","Male",6849,0,48,"United-States"
"00412077",25,"Private",178037,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States"
"00412177",54,"Private",306985,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States"
"00412277",49,"Private",87928,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States"
"00412377",44,"Private",242619,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States"
"00412477",24,"Private",154165,"Divorced","Other-service","Own-child","White","Female",0,0,40,"United-States"
"00412577",25,"Private",511331,"Never-married","Sales","Not-in-family","White","Male",0,0,38,"United-States"
"00412677",65,"Local-gov",221026,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,20,"United-States"
"00412777",56,"Self-emp-not-inc",222182,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",0,0,45,"United-States"
"00412877",39,"Self-emp-not-inc",126569,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,60,"United-States"
"00412977",23,"Private",202344,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"United-States"
"00413077",20,"Private",190423,"Never-married","Other-service","Not-in-family","White","Female",0,0,20,"United-States"
"00413177",24,"Private",238917,"Never-married","Craft-repair","Unmarried","White","Male",0,0,40,"El-Salvador"
"00413277",41,"Private",221947,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1887,50,"United-States"
"00413377",40,"Self-emp-inc",37997,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,50,"United-States"
"00413477",55,"Private",147098,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States"
"00413577",38,"Private",278253,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,48,"United-States"
"00413677",23,"Private",195411,"Never-married","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States"
"00413777",44,"Private",76196,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States"
"00413877",45,"Private",120131,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,1887,40,"United-States"
"00413977",20,"Self-emp-not-inc",186014,"Never-married","Adm-clerical","Own-child","White","Female",0,0,12,"Germany"
"00414077",29,"Private",205903,"Never-married","Other-service","Own-child","White","Male",0,0,40,"United-States"
"00414177",43,"State-gov",125405,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States"
"00414277",30,"Private",219838,"Divorced","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States"
"00414377",28,"State-gov",19395,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,38,"United-States"
"00414477",31,"Private",223327,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States"
"00414577",52,"Private",114062,"Divorced","Craft-repair","Unmarried","White","Female",0,0,40,"United-States"
"00414677",36,"Private",95654,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,50,"Iran"
"00414777",38,"Private",177305,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States"
"00414877",66,,299616,"Married-civ-spouse",,"Husband","White","Male",0,0,40,"United-States"
"00414977",63,"Self-emp-not-inc",117681,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States"
"00415077",21,"Private",237651,"Never-married","Other-service","Own-child","White","Male",0,0,35,"United-States"
"00415177",33,"State-gov",150570,"Divorced","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States"
"00415277",46,"State-gov",106705,"Divorced","Prof-specialty","Unmarried","White","Female",1506,0,50,"United-States"
"00415377",20,,174714,"Never-married",,"Own-child","White","Male",0,0,20,"United-States"
"00415477",47,"Self-emp-inc",175958,"Never-married","Sales","Not-in-family","White","Male",3325,0,60,"United-States"
"00415577",33,"Private",144064,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,55,"United-States"
"00415677",66,,107112,"Never-married",,"Other-relative","Black","Male",0,0,30,"United-States"
"00415777",20,"Private",54152,"Never-married","Adm-clerical","Own-child","White","Female",0,0,30,
"00415877",28,"Private",152951,"Divorced","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States"
"00415977",46,"Private",190487,"Divorced","Priv-house-serv","Unmarried","White","Female",0,0,28,"Ecuador"
"00416077",25,"Private",306666,"Married-civ-spouse","Sales","Husband","Black","Male",0,0,45,"United-States"
"00416177",37,"Private",195148,"Married-civ-spouse","Craft-repair","Own-child","White","Male",3137,0,40,"United-States"
"00416277",31,"Self-emp-not-inc",226624,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States"
"00416377",49,"Private",157569,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States"
"00416477",22,"State-gov",22966,"Married-spouse-absent","Tech-support","Unmarried","White","Male",0,0,20,"United-States"
"00416577",52,"Private",379682,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,20,"United-States"
"00416677",29,"Private",446559,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,50,"United-States"
"00416777",18,"Private",41794,"Never-married","Other-service","Own-child","White","Female",0,0,20,"United-States"
"00416877",31,"Local-gov",90409,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,35,"United-States"
"00416977",23,"Private",125491,"Never-married","Other-service","Not-in-family","Asian-Pac-Islander","Female",0,0,35,"Vietnam"
"00417077",27,,129661,"Married-civ-spouse",,"Wife","Amer-Indian-Eskimo","Female",0,0,40,"United-States"
"00417177",54,"Self-emp-not-inc",104748,"Married-civ-spouse","Sales","Husband","White","Male",0,0,65,"United-States"
"00417277",50,"Local-gov",169182,"Divorced","Other-service","Unmarried","White","Female",0,0,49,"Dominican-Republic"
"00417377",46,"Private",324655,"Married-civ-spouse","Tech-support","Husband","White","Male",0,1902,40,
"00417477",24,"Private",122272,"Never-married","Farming-fishing","Own-child","White","Female",0,0,40,"United-States"
"00417577",17,,114798,"Never-married",,"Own-child","White","Female",0,0,18,"United-States"
"00417677",49,"Self-emp-inc",289707,"Separated","Other-service","Not-in-family","White","Male",0,0,45,"United-States"
"00417777",54,"Local-gov",137691,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States"
"00417877",41,"Private",84610,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1902,60,"United-States"
"00417977",49,"Private",166789,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States"
"00418077",36,"Local-gov",348728,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,35,"United-States"
"00418177",23,"Private",348092,"Never-married","Transport-moving","Own-child","Black","Male",0,0,40,"Haiti"
"00418277",63,"Private",154526,"Widowed","Other-service","Not-in-family","White","Female",0,0,40,"United-States"
"00418377",67,"Private",288371,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"Canada"
"00418477",23,"Private",182342,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States"
"00418577",22,"Private",244366,"Never-married","Prof-specialty","Own-child","White","Male",0,0,40,"United-States"
"00418677",66,"Private",102423,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,30,"United-States"
"00418777",25,"Private",259688,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States"
"00418877",30,"Private",98733,"Divorced","Machine-op-inspct","Unmarried","White","Female",0,0,20,"United-States"
"00418977",35,"Private",174856,"Married-civ-spouse","Transport-moving","Husband","White","Male",2885,0,40,"United-States"
"00419077",67,"Self-emp-not-inc",141797,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States"
"00419177",30,"Private",327202,"Never-married","Craft-repair","Not-in-family","Black","Male",0,0,40,"United-States"
"00419277",26,"Private",76996,"Never-married","Machine-op-inspct","Not-in-family","Black","Female",0,0,38,"United-States"
"00419377",34,"Private",260560,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States"
"00419477",21,"Private",370990,"Never-married","Sales","Own-child","White","Male",0,0,40,"United-States"
"00419577",18,"Private",129010,"Never-married","Craft-repair","Own-child","White","Male",0,0,10,"United-States"
"00419677",21,"Private",452640,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States"
"00419777",76,"Self-emp-inc",120796,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States"
"00419877",51,"Federal-gov",45334,"Married-civ-spouse","Protective-serv","Husband","Asian-Pac-Islander","Male",0,0,70,
"00419977",26,"Private",229523,"Married-civ-spouse","Machine-op-inspct","Wife","White","Female",0,0,56,"United-States"
"00420077",18,"Private",127388,"Never-married","Other-service","Not-in-family","White","Female",0,0,25,"United-States"
"00420177",18,,395567,"Never-married",,"Own-child","White","Male",0,0,40,"United-States"
"00420277",34,"Private",119422,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,1672,50,"United-States"
"00420377",59,"Private",193895,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States"
"00420477",55,"Private",163083,"Separated","Exec-managerial","Not-in-family","White","Male",14084,0,45,"United-States"
"00420577",33,"Self-emp-not-inc",155343,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,72,"United-States"
"00420677",25,"Private",73895,"Never-married","Other-service","Own-child","White","Female",0,0,10,"United-States"
"00420777",48,"Private",107682,"Widowed","Machine-op-inspct","Not-in-family","White","Female",0,0,10,"United-States"
"00420877",64,"Private",321166,"Divorced","Sales","Not-in-family","White","Female",0,0,5,"United-States"
"00420977",47,"Local-gov",154940,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,45,"United-States"
"00421077",26,"Private",103700,"Never-married","Tech-support","Own-child","White","Female",0,0,40,"United-States"
"00421177",36,"Private",63509,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,48,"United-States"
"00421277",21,"Private",243842,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States"
"00421377",54,,187221,"Never-married",,"Not-in-family","White","Female",0,0,25,"United-States"
"00421477",30,"Private",58597,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,44,"United-States"
"00421577",41,"Self-emp-not-inc",190290,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States"
"00421677",53,,158352,"Never-married",,"Not-in-family","White","Female",8614,0,35,"United-States"
"00421777",34,"Private",62165,"Never-married","Sales","Other-relative","Black","Male",0,0,30,"United-States"
"00421877",20,,307149,"Never-married",,"Own-child","White","Female",0,0,35,"United-States"
"00421977",24,"Private",280134,"Never-married","Sales","Not-in-family","White","Male",0,0,49,"El-Salvador"
"00422077",26,"Private",118736,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,20,"United-States"
"00422177",25,"Private",171114,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,48,"United-States"
"00422277",35,"Private",169638,"Divorced","Sales","Unmarried","White","Female",0,0,36,"United-States"
"00422377",41,"Private",125461,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States"
"00422477",33,"Private",145434,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States"
"00422577",18,"Private",152182,"Never-married","Other-service","Own-child","White","Female",0,0,25,"United-States"
"00422677",27,"Self-emp-inc",233724,"Separated","Adm-clerical","Not-in-family","White","Male",0,0,38,"United-States"
"00422777",32,"Private",153963,"Divorced","Other-service","Unmarried","White","Female",0,0,35,"United-States"
"00422877",51,"Local-gov",88120,"Never-married","Other-service","Not-in-family","Black","Male",0,0,40,"United-States"
"00422977",38,"Private",96330,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States"
"00423077",41,"Local-gov",66118,"Married-civ-spouse","Transport-moving","Wife","White","Female",0,0,25,"United-States"
"00423177",26,"Private",182178,"Married-civ-spouse","Craft-repair","Husband","White","Male",2829,0,40,"United-States"
"00423277",38,"Self-emp-not-inc",53628,"Divorced","Exec-managerial","Unmarried","White","Male",0,0,35,"United-States"
"00423377",54,"Private",174865,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States"
"00423477",30,"Private",66194,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,60,"Outlying-US(Guam-USVI-etc)"
"00423577",31,"Private",73796,"Widowed","Exec-managerial","Unmarried","White","Female",0,0,30,"United-States"
"00423677",26,"State-gov",28366,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States"
"00423777",75,"Self-emp-not-inc",231741,"Married-civ-spouse","Prof-specialty","Husband","White","Male",4931,0,3,"United-States"
"00423877",29,"Private",237865,"Never-married","Transport-moving","Own-child","Black","Male",0,0,40,"United-States"
"00423977",61,"Private",195453,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States"
"00424077",24,"Private",116934,"Separated","Sales","Unmarried","White","Female",0,0,45,"United-States"
